,Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,DC/S,CT/S,CP/S,L1/S,L2/S,L3/S,L4/S,L5/S,L6/S,VP/S,NP/S,PP/S,Avg_NP,Avg_PP,Avg_VP,Sbar/S,treeH/S,W/S,letter/W,Syl/W,NV,VV1,svv,cvv,advvv,adjvv,LD,ttr,rttr,cttr,bttr,uber,awlF,ari,aspw,cole_l_i,dale_c_r,diff_w,flesch_k_g,flesch_e_r,gun_fog,lexi_c,linsear_w,li_x
479,52.txt,117,12,20,19,12,7,5,1,16,9.75,9.75,6.1579,1.5833,1.6667,1.5833,0.3684,0.5833,1.0,0.4167,0.0833,0.0526,1.3333,0.8421,0.5833333333,0.4166666667,0.0833333333,3.1666666667000003,1.5833333333000001,0.9166666667,0.25,0.0,0.0,1.6923076923,3.6923076923,0.9230769231,3.1875,3.1875,3.1875,0.4615384615,8.2307692308,11.333333333299999,3.7941176470999998,1.4044117647,0.3720930233,0.23255813949999998,4.6511627907,1.5249857033,0.0697674419,0.17441860469999998,0.5367647059,0.6323529412,7.3744391611,5.2145159383,0.9067087756000001,43.2923440304,0.007352941176470588,6.9,1.4,9.89,7.84,0.19117647058823528,4.9,78.14,15.40936936936937,111,3.6500000000000004,32.62252252252252
480,142.txt,101,7,11,9,7,2,1,3,12,14.4286,14.4286,11.2222,1.2857,1.5714,1.2857,0.2222,0.2857,1.0,0.1429,0.4286,0.3333,1.7143,1.3333,0.2857142857,0.14285714289999998,0.42857142859999997,4.5714285714,1.4285714286000002,1.5714285713999998,0.42857142859999997,0.0,0.0,3.1428571429,5.8571428571,2.5714285714,3.1219512195,3.1219512195,3.1219512195,0.2857142857,10.142857142899999,16.1428571429,4.3628318584,1.5044247788,0.4615384615,0.2564102564,5.1282051282,1.6012815381,0.0384615385,0.0128205128,0.5309734513000001,0.6902654867,7.337622773400001,5.1884828209,0.9215890453,51.205793176899995,0.008849557522123894,9.7,1.5,11.71,8.61,0.23893805309734514,7.7,65.42,18.52,100,5.285714285714286,41.3
481,639.txt,379,24,53,39,24,14,11,6,47,15.7917,15.7917,9.7179,1.625,2.2083,1.625,0.359,0.5833,1.0,0.4583,0.25,0.1538,1.9583,1.2051,0.5833333333,0.4583333333,0.25,5.625,2.5416666667,2.2916666667,0.6666666667,0.25,0.0,2.7857142857,5.1785714286,1.75,2.7448275862,2.7448275862,2.7448275862,0.4642857143,9.785714285700001,18.652173913,4.2797202797,1.4778554779,0.5162790697999999,0.3255813953,22.7906976744,3.3756997552,0.0744186047,0.1348837209,0.5268065268,0.5011655011999999,10.3802978161,7.339978976499999,0.8860308833,41.7529879586,0.018648018648018648,10.4,1.5,12.23,8.09,0.20279720279720279,7.9,64.91,17.35089430894309,369,5.6875,41.48463611859839
482,191.txt,102,10,17,12,10,2,2,2,8,10.2,10.2,8.5,1.2,1.7,1.2,0.1667,0.2,1.0,0.2,0.2,0.1667,0.8,0.6667,0.2,0.2,0.2,4.0,1.8,1.0,0.2,0.0,0.0,2.5454545455,2.8181818182,0.8181818181999999,2.2258064516,2.2258064516,2.2258064516,0.1818181818,8.818181818200001,11.3,4.0,1.3805309735,0.30952380949999997,0.30952380949999997,8.0476190476,2.0059435495,0.059523809500000004,0.1071428571,0.5840707964999999,0.7433628319,7.9020552944,5.587596884,0.9372653501,66.19708666609999,0.0,5.9,1.4,8.85,7.16,0.168141592920354,4.8,78.35,13.636767676767676,99,3.8499999999999996,29.09191919191919
483,388.txt,191,13,29,25,14,10,7,3,22,14.6923,13.6429,7.64,1.9231,2.0714,1.7857,0.4,0.7143,1.0769,0.5,0.2143,0.12,1.5714,0.88,0.7692307692,0.5384615385,0.23076923079999997,6.3076923077,2.9230769231,2.1538461538,0.1538461538,0.0,0.0,3.0,5.0,1.2307692308,3.0307692308,3.0307692308,3.0307692308,0.7692307692,11.0769230769,16.6923076923,4.1013824885000005,1.4516129032,0.4566929134,0.24409448820000001,7.5669291338999995,1.9451129959,0.055118110199999994,0.1732283465,0.5437788018,0.5852534562,8.6213217629,6.096195081399999,0.9004237011,43.8038058453,0.004608294930875576,8.6,1.5,10.9,7.58,0.17972350230414746,7.3,66.33,15.657872340425534,188,4.3125,36.272340425531915
484,378.txt,376,23,40,33,24,9,7,12,47,16.3478,15.6667,11.3939,1.4348,1.6667,1.375,0.2727,0.375,1.0435,0.2917,0.5,0.3636,1.9583,1.4242,0.3913043478,0.3043478261,0.5217391304,5.1304347826,4.0,1.4347826087,0.2608695652,0.0,0.0,2.64,5.36,1.6,3.7985074627,3.7985074627,3.7985074627,0.32,10.28,18.9545454545,4.2398081535,1.4244604316999998,0.6055045872,0.2889908257,18.2064220183,3.0171527983999997,0.0963302752,0.1743119266,0.6091127098,0.5227817746,10.6755059299,7.548722635599999,0.8924942996999999,44.7011752758,0.011990407673860911,9.8,1.3,10.96,7.28,0.1606714628297362,6.1,80.41,15.684301075268818,372,6.916666666666667,41.132975871313675
485,454.txt,421,31,56,52,31,20,16,15,60,13.5806,13.5806,8.0962,1.6774,1.8065,1.6774,0.3846,0.6452,1.0,0.5161,0.4839,0.2885,1.9355,1.1538,0.6451612903,0.5161290323,0.48387096770000004,4.3225806451999995,2.3225806452,1.6451612903,0.48387096770000004,0.0,0.0,2.2941176471,4.9117647059,1.4411764706,2.8143712575,2.8143712575,2.8143712575,0.6470588235,9.8529411765,16.0,4.3,1.5375,0.5421686747,0.29317269079999997,21.4016064257,3.2712082191000005,0.052208835300000006,0.1686746988,0.5479166667,0.51875,11.3652430682,8.0364404434,0.8936903229000001,46.3823651154,0.014583333333333334,9.8,1.4,12.11,7.62,0.18125,6.1,74.9,15.746150121065376,413,4.8125,43.107692307692304
486,362.txt,517,41,65,54,42,11,12,13,57,12.6098,12.3095,9.5741,1.3171,1.5476,1.2857,0.2037,0.2619,1.0244,0.2857,0.3095,0.2407,1.3571,1.0556,0.26829268289999997,0.2926829268,0.3170731707,4.4146341463,2.1951219512,1.5853658537,0.2926829268,0.0,0.0,2.4222222222,4.0222222222,1.3111111111,2.7900552486000003,2.7900552486000003,2.7900552486000003,0.24444444440000002,9.4444444444,15.075,4.1542288557,1.4693200663,0.6058394161,0.34671532850000003,32.9379562044,4.0581988742,0.0364963504,0.1496350365,0.5174129353,0.4543946932,11.1581425845,7.889998287,0.8767886141,39.9437663687,0.006633499170812604,8.8,1.3,11.53,7.1,0.15422885572139303,4.5,84.47,14.117354085603115,514,5.375,39.924665391969405
487,307.txt,438,33,42,39,34,6,5,4,39,13.2727,12.8824,11.2308,1.1818,1.2353,1.1471,0.1538,0.1765,1.0303,0.1471,0.1176,0.1026,1.1471,1.0,0.1818181818,0.1515151515,0.1212121212,4.8787878788,2.5151515152,1.0606060606,0.2727272727,0.0303030303,0.0,1.641025641,4.1282051282,1.5641025641,3.3291925466000003,3.3291925466000003,3.3291925466000003,0.1282051282,8.435897435900001,13.2702702703,3.9348268839,1.4073319756,0.530075188,0.24060150379999998,15.3984962406,2.7747519025,0.022556391000000002,0.1766917293,0.5254582485,0.5417515275,12.004411952,8.4884010954,0.9010807156,50.8614763984,0.004073319755600814,6.4,1.3,8.69,6.93,0.15071283095723015,4.5,84.57,13.660276497695854,434,5.857142857142857,31.870114942528737
488,289.txt,269,20,33,23,20,7,6,5,28,13.45,13.45,11.6957,1.15,1.65,1.15,0.3043,0.35,1.0,0.3,0.25,0.2174,1.4,1.2174,0.35,0.3,0.25,5.15,2.75,1.4,0.1,0.0,0.0,2.8,5.05,1.55,3.1782178218,3.1782178218,3.1782178218,0.35,9.85,16.2105263158,3.7727272726999996,1.3474025974000001,0.43125,0.29375,13.80625,2.6273798736000002,0.09375,0.15625,0.5064935065,0.5194805195000001,9.1168461168,6.446583712200001,0.8857042648000001,39.3287035842,0.003246753246753247,7.2,1.3,9.03,7.01,0.1461038961038961,4.9,83.56,14.13655172413793,261,7.25,33.789655172413795
489,21.txt,180,12,23,19,11,6,4,3,21,15.0,16.3636,9.4737,1.5833,2.0909,1.7273,0.3158,0.5455,0.9167,0.3636,0.2727,0.1579,1.9091,1.1053,0.5,0.3333333333,0.25,4.1666666667,3.3333333332999997,2.0,0.25,0.0,0.0,2.3846153846,5.0769230769,1.3076923077,2.9393939394,2.9393939394,2.9393939394,0.4615384615,10.2307692308,16.8333333333,4.4158415842,1.5247524752000001,0.4959349593,0.2113821138,5.4959349592999995,1.657699454,0.0650406504,0.162601626,0.5693069307,0.6089108911,8.6542498002,6.1194787198,0.9065451537,46.6798949051,0.0,10.4,1.5,12.11,8.43,0.22772277227722773,7.9,64.81,18.239329608938547,179,7.333333333333334,38.92234636871508
490,71.txt,356,24,56,48,24,21,12,6,38,14.8333,14.8333,7.4167,2.0,2.3333,2.0,0.4375,0.875,1.0,0.5,0.25,0.125,1.5833,0.7917,0.875,0.5,0.25,5.125,3.2916666667000003,1.625,0.4166666667,0.0,0.0,3.4,5.2,1.48,3.3615384615,3.3615384615,3.3615384615,0.84,11.64,16.8333333333,4.0643564356,1.3787128712999999,0.56,0.29,16.82,2.9,0.05,0.17,0.5297029703,0.495049505,9.9503719021,7.0359754473,0.8828447081999999,39.9264205334,0.0049504950495049506,8.8,1.3,10.37,6.21,0.10148514851485149,5.4,82.04,12.512364672364672,351,7.0,33.68831908831909
491,43.txt,130,6,22,12,8,4,3,5,14,21.6667,16.25,10.8333,2.0,2.75,1.5,0.3333,0.5,1.3333,0.375,0.625,0.4167,1.75,1.1667,0.6666666667,0.5,0.8333333333,8.3333333333,5.0,3.0,0.8333333333,0.1666666667,0.0,4.2222222222,5.2222222222,0.6666666667,3.0425531914999997,3.0425531914999997,3.0425531914999997,0.3333333333,11.8888888889,24.0,4.3055555556,1.5,0.45054945049999995,0.3186813187,9.2417582418,2.1496230183000002,0.021978022000000003,0.14285714289999998,0.5902777778,0.6319444444,7.583333333300001,5.362226424,0.9076517033,44.3352986624,0.020833333333333332,11.4,1.5,11.84,8.24,0.20833333333333334,9.2,61.36,18.695,128,8.9,42.51875
492,50.txt,128,10,19,12,10,6,5,4,10,12.8,12.8,10.6667,1.2,1.9,1.2,0.5,0.6,1.0,0.5,0.4,0.3333,1.0,0.8333,0.6,0.5,0.4,6.9,2.9,0.9,0.3,0.1,0.0,3.2,4.1,0.8,2.8536585366000002,2.8536585366000002,2.8536585366000002,0.6,9.7,15.0,3.76,1.3533333333000002,0.3522727273,0.3068181818,8.2840909091,2.0352015759,0.034090909100000004,0.1136363636,0.4733333333,0.5866666667,7.1851699122,5.0806823689,0.8935666940000001,37.5897282974,0.006666666666666667,7.0,1.4,9.09,7.27,0.16,5.8,75.61,14.65904761904762,126,5.125,34.028571428571425
493,789.txt,245,22,38,33,25,7,4,5,20,11.1364,9.8,7.4242,1.5,1.52,1.32,0.2121,0.28,1.1364,0.16,0.2,0.1515,0.8,0.6061,0.3181818182,0.1818181818,0.2272727273,5.545454545499999,1.7272727273,0.7727272727,0.3181818182,0.0,0.0,2.3043478261000003,3.8695652174,1.0,2.4943820225,2.4943820225,2.4943820225,0.2608695652,8.6086956522,12.7272727273,3.6214285714,1.3178571429000001,0.4110429448,0.29447852760000004,14.1349693252,2.658474123,0.0552147239,0.14723926380000002,0.5285714286,0.5821428571,9.7411131661,6.888007176,0.9039823240000001,47.9563798772,0.0035714285714285713,5.1,1.3,7.46,7.08,0.15714285714285714,4.0,85.79,13.724016736401675,239,5.0625,27.636401673640165
494,54.txt,60,6,9,6,6,2,2,2,6,10.0,10.0,10.0,1.0,1.5,1.0,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,1.0,0.3333333333,0.3333333333,0.3333333333,3.6666666667000003,3.1666666667000003,0.3333333333,0.3333333333,0.0,0.0,1.5714285713999998,3.1428571429,0.8571428570999999,4.2727272727,4.2727272727,4.2727272727,0.2857142857,8.0,13.0,3.1282051282,1.2179487179000001,0.4230769231,0.1538461538,1.2307692308,0.7844645406,0.0192307692,0.057692307699999994,0.4358974359,0.6666666667,5.8878405776,4.1633319988999995,0.9069331635,38.5047359475,0.0,5.1,1.2,7.92,7.11,0.14102564102564102,2.4,95.47,13.466206896551723,58,3.916666666666667,23.259322033898304
495,620.txt,200,15,28,22,15,6,5,2,24,13.3333,13.3333,9.0909,1.4667,1.8667,1.4667,0.2727,0.4,1.0,0.3333,0.1333,0.0909,1.6,1.0909,0.4,0.3333333333,0.1333333333,3.8,2.3333333333,1.6,0.4,0.0666666667,0.0,2.5294117647,4.5882352941,1.2352941176,3.5128205128,3.5128205128,3.5128205128,0.4705882353,10.1764705882,16.0,4.5446428570999995,1.5714285713999998,0.40559440560000004,0.2657342657,10.0979020979,2.2469871048,0.0559440559,0.1608391608,0.5669642857,0.6383928571,9.554589398400001,6.756114955,0.9170674842000001,54.8791194479,0.022321428571428572,10.5,1.5,13.15,8.39,0.22767857142857142,7.2,66.64,17.648163265306124,196,5.928571428571429,44.918181818181814
496,534.txt,382,27,51,43,27,15,12,7,49,14.1481,14.1481,8.8837,1.5926,1.8889,1.5926,0.3488,0.5556,1.0,0.4444,0.2593,0.1628,1.8148,1.1395,0.5555555556,0.44444444439999997,0.2592592593,5.0740740741,2.8518518519,0.962962963,0.22222222219999999,0.0,0.0,2.7931034482999997,4.6206896552,1.1379310345,3.052238806,3.052238806,3.052238806,0.5172413793,10.275862069,15.703703703699999,4.0306603774,1.4080188678999999,0.5662100457,0.3333333333,24.3333333333,3.4880749226999996,0.0502283105,0.16894977170000003,0.5778301887,0.5165094339999999,10.635580192799999,7.5204908762,0.8907949036,43.9590988729,0.0047169811320754715,7.8,1.4,9.5,7.09,0.15566037735849056,6.4,74.19,14.584126984126982,378,5.25,31.678100263852244
497,140.txt,372,24,55,48,24,21,14,5,39,15.5,15.5,7.75,2.0,2.2917,2.0,0.4375,0.875,1.0,0.5833,0.2083,0.1042,1.625,0.8125,0.875,0.5833333333,0.20833333329999998,5.1666666667,3.2083333332999997,1.5,0.25,0.0,0.0,3.4,6.12,1.4,3.4248366013,3.4248366013,3.4248366013,0.84,10.6,18.9565217391,3.7821100917000003,1.3577981651,0.5294117647,0.37745098039999997,29.0637254902,3.8120680405000003,0.049019607800000004,0.1078431373,0.49770642200000004,0.4678899083,9.769828109299999,6.9083117071,0.8750301154000001,37.2370925109,0.0045871559633027525,8.7,1.4,10.37,6.73,0.12385321100917432,6.5,73.88,13.753519553072625,358,5.714285714285714,33.57374301675978
498,3.txt,354,23,45,39,23,14,12,8,43,15.3913,15.3913,9.0769,1.6957,1.9565,1.6957,0.359,0.6087,1.0,0.5217,0.3478,0.2051,1.8696,1.1026,0.6086956522,0.5217391304,0.347826087,4.9565217391,2.9130434782999997,1.6086956522,0.4782608696,0.0,0.0,2.64,5.28,1.32,2.8333333332999997,2.8333333332999997,2.8333333332999997,0.64,9.68,17.652173913,3.9285714286,1.4310344828000001,0.4854368932,0.28155339809999996,16.3300970874,2.8574549067,0.0825242718,0.18932038829999998,0.5270935961,0.5073891626,10.2236083399,7.2291827853,0.8870401102,41.8382124292,0.0049261083743842365,9.3,1.4,10.84,6.93,0.1354679802955665,6.7,73.47,14.36967551622419,339,5.642857142857143,39.99411764705882
499,495.txt,679,43,98,75,43,26,17,24,92,15.7907,15.7907,9.0533,1.7442,2.2791,1.7442,0.3467,0.6047,1.0,0.3953,0.5581,0.32,2.1395,1.2267,0.6046511628,0.39534883719999997,0.5581395349,4.7209302326,3.6046511627999998,1.6744186047,0.3023255814,0.0,0.0,3.2040816327,5.2653061224,1.4693877550999999,2.8100775194,2.8100775194,2.8100775194,0.5510204082,10.755102040799999,18.619047619,4.1214833760000005,1.4744245524000001,0.5515320334,0.39554317549999995,56.1671309192,5.2993929331,0.0835654596,0.18105849579999997,0.5562659847,0.4590792839,12.8378137903,9.0777051868,0.8831357959,44.4599151666,0.01918158567774936,10.4,1.5,12.12,7.6,0.17135549872122763,8.1,64.3,16.25667673716012,662,6.0,41.976576576576576
500,668.txt,663,51,89,73,52,16,14,13,80,13.0,12.75,9.0822,1.4314,1.7115,1.4038,0.2192,0.3077,1.0196,0.2692,0.25,0.1781,1.5385,1.0959,0.3137254902,0.2745098039,0.2549019608,4.3333333333,2.5294117647,1.137254902,0.5490196078,0.058823529400000005,0.0,2.1754385965000003,4.2807017544,1.2456140351,2.7540983607,2.7540983607,2.7540983607,0.3157894737,9.1052631579,15.04,4.0930851064,1.414893617,0.5955678670000001,0.32132963989999996,37.2742382271,4.3170729799,0.0886426593,0.1606648199,0.5598404255,0.4800531915,13.1643154827,9.3085767475,0.889191064,47.255553977299996,0.011968085106382979,8.6,1.3,10.95,7.16,0.15824468085106383,4.7,83.96,14.41436055469954,649,5.0625,36.85384615384615
501,626.txt,359,26,49,42,26,15,11,12,52,13.8077,13.8077,8.5476,1.6154,1.8846,1.6154,0.3571,0.5769,1.0,0.4231,0.4615,0.2857,2.0,1.2381,0.5769230769,0.4230769231,0.4615384615,4.3846153846,2.5,1.9230769231,0.2692307692,0.0,0.0,2.2068965517,4.7586206897,1.0689655171999999,3.7898550725,3.7898550725,3.7898550725,0.5517241379,9.7586206897,15.7692307692,4.1658536585000006,1.4902439024,0.5789473684,0.27751196170000003,16.0956937799,2.8368727307,0.052631578899999996,0.1866028708,0.5585365854,0.5097560976,10.321774285,7.298596590800001,0.8879977883,42.3561368012,0.014634146341463415,9.1,1.4,11.3,7.66,0.18292682926829268,6.2,74.59,15.91457627118644,354,5.3125,40.36056338028169
502,81.txt,227,13,33,25,13,11,7,5,28,17.4615,17.4615,9.08,1.9231,2.5385,1.9231,0.44,0.8462,1.0,0.5385,0.3846,0.2,2.1538,1.12,0.8461538462,0.5384615385,0.3846153846,4.6153846154,3.0769230769,2.4615384615,0.3076923077,0.23076923079999997,0.0,4.0,5.6923076923,1.6923076923,2.9324324324,2.9324324324,2.9324324324,0.9230769231,12.0769230769,19.4615384615,4.4347826087,1.5177865613,0.4932432432,0.3378378378,16.891891891900002,2.9061909686000003,0.0743243243,0.1148648649,0.5968379447,0.5849802372,9.3046802792,6.5794025222000005,0.9031014867,46.57439706899999,0.003952569169960474,11.7,1.5,12.7,8.11,0.2015810276679842,8.8,62.58,18.029189189189193,222,7.6,47.73063063063063
503,409.txt,267,21,40,35,20,15,10,4,31,12.7143,13.35,7.6286,1.6667,2.0,1.75,0.4286,0.75,0.9524,0.5,0.2,0.1143,1.55,0.8857,0.7142857143000001,0.4761904762,0.1904761905,3.8571428571,2.3333333333,1.4761904762,0.42857142859999997,0.0,0.0,2.7272727273000004,4.5454545455,1.3636363636000002,2.61,2.61,2.61,0.6363636364,10.0454545455,15.05,4.4352159468,1.4883720930000002,0.49122807020000003,0.3274853801,18.3391812865,3.0281331944,0.09941520470000001,0.11111111109999999,0.5847176079999999,0.5681063123,9.8562761427,6.9694396977999995,0.9009224140000001,46.75366173810001,0.013289036544850499,10.1,1.5,12.63,8.28,0.21926910299003322,7.2,66.64,17.354942528735634,261,4.0,43.368199233716474
504,569.txt,223,15,33,23,16,7,6,6,23,14.8667,13.9375,9.6957,1.5333,2.0625,1.4375,0.3043,0.4375,1.0667,0.375,0.375,0.2609,1.4375,1.0,0.4666666667,0.4,0.4,5.2666666667,2.6666666667,0.8666666667,0.2666666667,0.0,0.0,3.2666666667000004,5.8666666667,1.1333333333,3.0113636364,3.0113636364,3.0113636364,0.4666666667,10.8666666667,16.6666666667,4.2,1.412,0.5283018868,0.251572327,10.062893081799999,2.2430886163999997,0.0440251572,0.08805031449999999,0.58,0.636,10.0560429593,7.1106961684000005,0.9180367801,56.7747398795,0.0,9.3,1.4,10.95,8.01,0.204,6.7,73.47,17.110769230769233,221,6.214285714285714,39.5868778280543
505,8.txt,430,33,84,72,35,32,24,16,51,13.0303,12.2857,5.9722,2.1818,2.4,2.0571,0.4444,0.9143,1.0606,0.6857,0.4571,0.2222,1.4571,0.7083,0.9696969697,0.7272727273,0.4848484848,3.7878787879000004,3.1515151515,1.2727272726999999,0.303030303,0.0,0.0,3.2058823529000002,4.7058823529,0.7941176470999999,2.26875,2.26875,2.26875,1.0,10.2647058824,15.90625,3.7642436149000003,1.3555992141,0.6016949153,0.3898305085,35.8644067797,4.2346432423,0.0762711864,0.1144067797,0.5481335953,0.463654224,10.4605160894,7.3967018614999995,0.8766750706,38.8405260597,0.003929273084479371,7.9,1.4,10.19,6.7,0.12573673870333987,5.8,75.61,13.208674698795182,415,5.0,35.917307692307695
506,276.txt,125,18,18,14,18,2,2,4,13,6.9444,6.9444,8.9286,0.7778,1.0,0.7778,0.1429,0.1111,1.0,0.1111,0.2222,0.2857,0.7222,0.9286,0.11111111109999999,0.11111111109999999,0.22222222219999999,2.7222222222,1.2777777778,0.9444444444,0.3333333333,0.055555555599999994,0.0,1.6111111111,2.7777777778,0.8888888889,2.62,2.62,2.62,0.11111111109999999,8.0,8.1666666667,3.5170068026999997,1.3537414965999999,0.41379310340000003,0.20689655170000001,3.7241379310000005,1.3645764784,0.0804597701,0.1264367816,0.48979591840000003,0.5918367347,7.1756390599,5.0739430386,0.8948939878,38.023651014,0.0,3.9,1.3,6.75,6.38,0.12244897959183673,3.2,87.92,11.373658536585367,123,3.0,19.36910569105691
507,419.txt,327,23,41,30,25,3,4,9,41,14.2174,13.08,10.9,1.3043,1.64,1.2,0.1,0.12,1.087,0.16,0.36,0.3,1.64,1.3667,0.1304347826,0.1739130435,0.3913043478,5.478260869600001,2.3913043478000002,2.3913043478000002,0.3913043478,0.0,0.0,2.4444444444,4.7407407407,1.3333333333,3.4140625,3.4140625,3.4140625,0.1851851852,9.0740740741,16.6818181818,4.1280653951,1.4523160763,0.46634615380000005,0.2740384615,15.6201923077,2.7946549256999997,0.0192307692,0.16826923079999997,0.5258855586,0.5667574932,10.8575116202,7.6774200935,0.9038460669,50.1728077267,0.013623978201634877,8.4,1.4,10.61,7.2,0.16076294277929154,6.2,74.79,14.712024922118381,321,7.75,37.00248447204969
508,740.txt,585,42,76,63,44,15,14,13,71,13.9286,13.2955,9.2857,1.5,1.7273,1.4318,0.2381,0.3409,1.0476,0.3182,0.2955,0.2063,1.6136,1.127,0.3571428571,0.3333333333,0.30952380949999997,4.1904761905,2.9761904762,1.3571428571000002,0.2857142857,0.0952380952,0.0,2.5833333333,4.6458333333,1.375,2.9237668161,2.9237668161,2.9237668161,0.2916666667,9.4375,16.0975609756,4.0348484848,1.4257575758,0.5668789809,0.3535031847,39.238853503200005,4.4293822088,0.0732484076,0.17834394899999997,0.5575757576,0.4757575758,12.2224334233,8.6425655562,0.8855792656999999,44.4984316026,0.021212121212121213,7.4,1.4,10.25,7.13,0.1621212121212121,5.2,77.23,13.869458987783595,573,5.125,35.43280977312391
509,432.txt,567,46,80,69,46,23,18,17,64,12.3261,12.3261,8.2174,1.5,1.7391,1.5,0.3333,0.5,1.0,0.3913,0.3696,0.2464,1.3913,0.9275,0.5,0.3913043478,0.36956521740000003,4.0869565217,2.7173913043,1.0,0.2826086957,0.043478260899999996,0.0,2.8541666667000003,4.3125,1.2083333333,2.5845410628,2.5845410628,2.5845410628,0.4375,9.8125,14.644444444400001,4.0637329287,1.4597875569,0.5076923077000001,0.3630769231,42.8430769231,4.6283407893,0.0646153846,0.1876923077,0.5538694992000001,0.4931714719,12.660202540899999,8.9521150679,0.8910909779999999,47.3231174425,0.010622154779969651,9.0,1.4,11.18,7.67,0.18057663125948406,6.1,74.9,15.865780969479355,557,7.333333333333334,38.973249551166965
510,498.txt,319,24,41,33,23,9,6,8,35,13.2917,13.8696,9.6667,1.375,1.7826,1.4348,0.2727,0.3913,0.9583,0.2609,0.3478,0.2424,1.5217,1.0606,0.375,0.25,0.3333333333,5.666666666699999,1.875,1.5833333333000001,0.3333333333,0.0833333333,0.0,2.4230769231,4.5384615385,1.0769230769,3.7033898305,3.7033898305,3.7033898305,0.3076923077,9.7307692308,15.166666666700001,3.8653846154,1.3791208791,0.4836956522,0.2934782609,15.847826087,2.8149445898,0.032608695699999996,0.2119565217,0.5164835165,0.5054945055,9.6442204978,6.819493713300001,0.8843140054999999,39.8634315862,0.005494505494505495,7.2,1.3,9.09,7.11,0.15384615384615385,4.8,83.66,14.356549520766771,313,6.916666666666667,33.06369426751593
511,417.txt,311,24,40,33,25,7,6,6,28,12.9583,12.44,9.4242,1.375,1.6,1.32,0.2121,0.28,1.0417,0.24,0.24,0.1818,1.12,0.8485,0.2916666667,0.25,0.25,4.2083333333,2.7083333332999997,1.1666666667,0.20833333329999998,0.0416666667,0.0,2.5,4.0769230769,1.3846153846,3.1320754717000003,3.1320754717000003,3.1320754717000003,0.23076923079999997,9.3461538462,15.3913043478,4.0423728813999995,1.4039548023,0.4773869347,0.2964824121,17.4924623116,2.957402772,0.0804020101,0.1005025126,0.5367231638000001,0.5621468927000001,10.5767306687,7.4788779786,0.9018635286,48.644897267299996,0.011299435028248588,7.9,1.3,10.14,7.21,0.16101694915254236,4.7,83.86,14.570980392156864,306,4.444444444444445,34.04183006535948
512,453.txt,436,31,63,53,32,22,15,4,51,14.0645,13.625,8.2264,1.7097,1.9688,1.6562,0.4151,0.6875,1.0323,0.4688,0.125,0.0755,1.5938,0.9623,0.7096774194,0.48387096770000004,0.12903225810000002,5.3870967742,2.5161290323,1.935483871,0.3870967742,0.2258064516,0.0,3.2424242424000003,4.696969697,1.3333333333,2.8967741935,2.8967741935,2.8967741935,0.6363636364,10.7272727273,16.3,4.2883435583,1.5480572597,0.5509259259,0.3935185185,33.4490740741,4.0895644068,0.055555555599999994,0.1898148148,0.5255623722,0.4417177914,9.7678576436,6.9069183774,0.8680497009999999,35.3618661825,0.014314928425357873,8.8,1.5,11.47,7.34,0.17177914110429449,6.9,67.55,14.730467289719627,428,4.111111111111111,38.773426573426576
513,557.txt,750,55,103,69,56,11,11,15,64,13.6364,13.3929,10.8696,1.2545,1.8393,1.2321,0.1594,0.1964,1.0182,0.1964,0.2679,0.2174,1.1429,0.9275,0.2,0.2,0.2727272727,5.8545454545,2.6727272727,1.2909090909,0.3272727273,0.0,0.0,2.7,4.3333333333,1.4666666667,2.8346153845999997,2.8346153845999997,2.8346153845999997,0.23333333329999997,9.866666666699999,16.0,3.7129629630000003,1.3414351852,0.6472303207,0.3644314869,45.553935860100005,4.772522177,0.0641399417,0.1720116618,0.4953703704,0.3969907407,11.669096969100002,8.2512975972,0.863368723,36.8884342875,0.013888888888888888,6.7,1.3,8.45,6.78,0.13541666666666666,4.8,83.76,13.501463414634145,738,5.4375,30.68975741239892
514,186.txt,118,10,18,11,10,2,2,2,11,11.8,11.8,10.7273,1.1,1.8,1.1,0.1818,0.2,1.0,0.2,0.2,0.1818,1.1,1.0,0.2,0.2,0.2,4.2,2.5,1.4,0.2,0.0,0.0,2.0909090909,4.6363636364,1.1818181818,3.7843137255,3.7843137255,3.7843137255,0.2727272727,9.2727272727,13.6,3.8088235294,1.3897058824000001,0.3645833333,0.21875,4.59375,1.5155444566,0.0208333333,0.1458333333,0.5294117647,0.7058823529000001,8.231932086799999,5.8208550009,0.9291001093000001,59.8130175383,0.03676470588235294,6.1,1.3,8.51,7.17,0.16176470588235295,4.4,84.88,14.177627118644068,118,5.625,34.4890756302521
