,Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,DC/S,CT/S,CP/S,L1/S,L2/S,L3/S,L4/S,L5/S,L6/S,VP/S,NP/S,PP/S,Avg_NP,Avg_PP,Avg_VP,Sbar/S,treeH/S,W/S,letter/W,Syl/W,NV,VV1,svv,cvv,advvv,adjvv,LD,ttr,rttr,cttr,bttr,uber,awlF,ari,aspw,cole_l_i,dale_c_r,diff_w,flesch_k_g,flesch_e_r,gun_fog,lexi_c,linsear_w,li_x
350,13.txt,303,24,50,41,26,17,12,6,39,12.625,11.6538,7.3902,1.7083,1.9231,1.5769,0.4146,0.6538,1.0833,0.4615,0.2308,0.1463,1.5,0.9512,0.7083333333,0.5,0.25,3.625,2.7916666667000003,1.0416666667,0.1666666667,0.0,0.0,3.0384615385000004,4.0769230769,0.8846153845999999,2.6509433962,2.6509433962,2.6509433962,0.6153846154,10.1923076923,14.208333333299999,4.2873900293,1.3988269795,0.6347305389,0.40718562869999997,27.6886227545,3.7207944551,0.0419161677,0.1497005988,0.6041055718,0.4897360704,9.0435570299,6.3947605019000004,0.8775886401,36.691800771,0.005865102639296188,8.5,1.4,11.01,6.72,0.1378299120234604,5.8,75.71,13.245847176079735,301,4.444444444444445,37.08471760797342
351,207.txt,158,12,25,18,12,5,3,4,13,13.1667,13.1667,8.7778,1.5,2.0833,1.5,0.2778,0.4167,1.0,0.25,0.3333,0.2222,1.0833,0.7222,0.4166666667,0.25,0.3333333333,4.4166666667,2.3333333333,1.5833333333000001,0.25,0.0,0.0,2.6428571429,3.7142857143,1.0714285714,2.8461538462,2.8461538462,2.8461538462,0.2857142857,9.5,16.2727272727,4.1564245810000005,1.4581005587,0.36283185840000004,0.2654867257,7.9646017699,1.9955703157,0.10619469029999999,0.15044247789999998,0.5586592179,0.6312849161999999,8.4460165481,5.9722355752,0.9113237372,48.583246478999996,0.01675977653631285,8.3,1.4,10.31,8.29,0.22346368715083798,6.1,75.0,17.40658227848101,158,6.0,35.984810126582275
352,208.txt,126,11,23,19,11,7,4,2,10,11.4545,11.4545,6.6316,1.7273,2.0909,1.7273,0.3684,0.6364,1.0,0.3636,0.1818,0.1053,0.9091,0.5263,0.6363636364,0.3636363636,0.1818181818,5.090909090899999,2.5454545455,1.0,0.1818181818,0.0,0.0,2.8333333332999997,3.5833333332999997,0.6666666667,2.511627907,2.511627907,2.511627907,0.6666666667,9.5833333333,13.2727272727,3.8287671233,1.4246575341999999,0.3505154639,0.2577319588,6.4432989691,1.7948953965,0.0824742268,0.12371134019999999,0.5410958904,0.6643835616,8.027777119400001,5.676495639,0.9179518620999999,51.1817156397,0.0,7.0,1.5,9.67,7.55,0.1780821917808219,6.4,68.67,14.964590163934426,122,3.833333333333333,33.231147540983606
353,298.txt,260,27,43,35,27,9,7,6,28,9.6296,9.6296,7.4286,1.2963,1.5926,1.2963,0.2571,0.3333,1.0,0.2593,0.2222,0.1714,1.037,0.8,0.3333333333,0.2592592593,0.22222222219999999,3.2592592593000003,2.4814814815,0.9259259259,0.11111111109999999,0.0,0.0,2.1851851852,3.5555555556,0.7777777778,2.6354166667,2.6354166667,2.6354166667,0.3703703704,8.8888888889,11.333333333299999,3.614379085,1.3562091503,0.4201183432,0.2958579882,14.792899408299998,2.7196414661,0.07100591719999999,0.1301775148,0.5065359477,0.5522875817,9.661086962999999,6.831420105199999,0.8962736856999999,44.326198815299996,0.006535947712418301,5.2,1.3,7.75,6.92,0.14705882352941177,3.7,86.5,13.111250000000002,256,4.555555555555555,27.3875
354,731.txt,369,34,64,54,36,15,11,9,35,10.8529,10.25,6.8333,1.5882,1.7778,1.5,0.2778,0.4167,1.0588,0.3056,0.25,0.1667,0.9722,0.6481,0.44117647060000004,0.3235294118,0.2647058824,3.7058823529000002,2.2352941176,0.9117647059,0.38235294119999996,0.029411764700000002,0.058823529400000005,2.2631578947,3.6842105263,1.0263157895000001,2.5357142857,2.5357142857,2.5357142857,0.3947368421,9.2631578947,12.75,4.2794117647,1.4534313725,0.5024154589000001,0.36714975850000003,27.9033816425,3.7351962226,0.0676328502,0.11111111109999999,0.5318627451,0.5073529412,10.2480270698,7.246449434800001,0.8871205752,41.9098925272,0.004901960784313725,7.6,1.4,10.71,6.91,0.15441176470588236,5.1,77.53,13.222148760330578,363,3.1363636363636367,37.34835164835165
355,478.txt,139,12,23,19,12,7,4,3,15,11.5833,11.5833,7.3158,1.5833,1.9167,1.5833,0.3684,0.5833,1.0,0.3333,0.25,0.1579,1.25,0.7895,0.5833333333,0.3333333333,0.25,3.5833333332999997,3.25,1.0,0.25,0.0,0.0,2.1428571429,3.9285714286,1.0,2.5636363636,2.5636363636,2.5636363636,0.5,9.714285714299999,12.833333333299999,4.1168831169,1.4285714286000002,0.38235294119999996,0.2843137255,8.2450980392,2.0304061218,0.0784313725,0.049019607800000004,0.525974026,0.6623376623,8.2193942331,5.811989399400001,0.9182085238,51.9209293466,0.01948051948051948,7.3,1.4,10.01,7.61,0.18831168831168832,5.3,77.03,15.136716417910447,134,4.166666666666667,39.558208955223876
356,785.txt,176,16,26,24,16,6,3,3,16,11.0,11.0,7.3333,1.5,1.625,1.5,0.25,0.375,1.0,0.1875,0.1875,0.125,1.0,0.6667,0.375,0.1875,0.1875,3.5625,2.4375,1.1875,0.4375,0.0,0.0,1.8421052632,3.4736842105,1.0526315789,3.0303030303,3.0303030303,3.0303030303,0.36842105259999997,9.0526315789,12.375,3.9090909091,1.3737373737,0.41549295770000005,0.2183098592,6.7676056338,1.8395115702,0.0211267606,0.11267605630000001,0.5505050505,0.7171717172,10.0915005742,7.1357684883,0.9371363112000001,73.8786662636,0.005050505050505051,5.7,1.3,8.55,6.88,0.15151515151515152,3.5,87.21,12.817543859649124,171,2.9583333333333335,29.96783625730994
357,254.txt,153,15,15,15,14,1,1,5,20,10.2,10.9286,10.2,1.0,1.0714,1.0714,0.0667,0.0714,0.9333,0.0714,0.3571,0.3333,1.4286,1.3333,0.0666666667,0.0666666667,0.3333333333,4.1333333332999995,1.8666666666999998,0.8666666667,0.4,0.2666666667,0.0,1.0,4.25,1.25,3.8676470588,3.8676470588,3.8676470588,0.0625,7.875,12.5714285714,3.8920454545,1.4829545455000002,0.5555555556,0.1717171717,2.9191919192,1.2081373926999999,0.0202020202,0.1616161616,0.5113636364,0.5625,7.462405778300001,5.2767177298000005,0.8887214146,36.698717888699996,0.017045454545454544,6.0,1.4,8.79,7.36,0.17613636363636365,4.9,78.14,14.197894736842105,152,4.222222222222222,31.01503267973856
358,272.txt,165,16,26,21,17,6,4,7,17,10.3125,9.7059,7.8571,1.3125,1.5294,1.2353,0.2857,0.3529,1.0625,0.2353,0.4118,0.3333,1.0,0.8095,0.375,0.25,0.4375,3.8125,2.0,1.125,0.25,0.0,0.0,2.2777777778,3.6111111111,0.8888888889,2.9384615385000004,2.9384615385000004,2.9384615385000004,0.3333333333,8.777777777799999,11.625,3.7956989247000004,1.3548387097,0.3947368421,0.2807017544,8.9824561404,2.1192517713,0.0438596491,0.0877192982,0.4946236559,0.6129032258,8.3588855562,5.91062466,0.9063199470000001,45.8209724445,0.0,6.0,1.3,8.22,6.85,0.14516129032258066,4.2,85.18,13.308074534161491,161,4.5,29.401234567901234
359,456.txt,162,11,21,15,11,5,3,4,15,14.7273,14.7273,10.8,1.3636,1.9091,1.3636,0.3333,0.4545,1.0,0.2727,0.3636,0.2667,1.3636,1.0,0.45454545450000006,0.2727272727,0.3636363636,5.6363636364,2.9090909091,0.8181818181999999,0.45454545450000006,0.0,0.0,2.0666666666999998,3.5333333333,1.2666666667,3.4528301887,3.4528301887,3.4528301887,0.4666666667,9.133333333300001,17.0,3.7914438503,1.422459893,0.4015151515,0.196969697,5.1212121212,1.6001893827000002,0.0227272727,0.1136363636,0.5187165775,0.7058823529000001,9.6527959985,6.825557507899999,0.9334162756000001,68.4504633633,0.0,6.3,1.4,8.68,7.46,0.17647058823529413,5.4,76.82,14.81,160,4.611111111111111,32.65
360,78.txt,116,8,10,9,8,1,1,4,10,14.5,14.5,12.8889,1.125,1.25,1.125,0.1111,0.125,1.0,0.125,0.5,0.4444,1.25,1.1111,0.125,0.125,0.5,6.125,1.25,1.25,0.5,0.0,0.0,1.0,3.9230769231,0.7692307692,3.7058823529000002,3.7058823529000002,3.7058823529000002,0.0769230769,7.3076923077,15.875,4.094488189,1.4330708661000002,0.6478873239,0.2394366197,4.0704225352,1.4266083091,0.0281690141,0.11267605630000001,0.5748031496,0.5590551181,6.3002312169,4.4549362165,0.879957731,31.247144386,0.023622047244094488,8.2,1.4,9.79,7.81,0.1968503937007874,6.5,73.88,16.491929824561403,114,7.25,30.679310344827588
361,316.txt,348,32,59,46,33,11,10,8,40,10.875,10.5455,7.5652,1.4375,1.7879,1.3939,0.2391,0.3333,1.0312,0.303,0.2424,0.1739,1.2121,0.8696,0.34375,0.3125,0.25,3.90625,1.9375,0.96875,0.375,0.0,0.0,2.7941176470999998,4.0882352941,1.0294117647,2.6330935252,2.6330935252,2.6330935252,0.3529411765,9.7058823529,13.1935483871,4.0244498777999995,1.4621026894999998,0.5265486725999999,0.35398230090000005,28.3185840708,3.7628834735,0.0309734513,0.0884955752,0.5525672372,0.5525672372,11.174980787400001,7.901904694400001,0.9013621129,49.533348921000005,0.004889975550122249,7.7,1.4,10.77,7.9,0.1980440097799511,5.1,77.53,15.726064139941691,343,2.7916666666666665,38.68833819241982
362,526.txt,308,31,46,40,31,7,5,5,39,9.9355,9.9355,7.7,1.2903,1.4839,1.2903,0.175,0.2258,1.0,0.1613,0.1613,0.125,1.2581,0.975,0.2258064516,0.1612903226,0.1612903226,3.064516129,1.9677419355,1.064516129,0.5161290323,0.0,0.0,1.7428571429,3.2285714286,0.8571428570999999,2.5752212388999998,2.5752212388999998,2.5752212388999998,0.2,8.4857142857,11.4516129032,4.1070422535,1.4704225352000002,0.47849462369999995,0.3064516129,17.4677419355,2.95531233,0.09139784949999999,0.17204301079999998,0.5492957746,0.523943662,9.8718549993,6.980455612899999,0.8899253831999999,42.2488375979,0.016901408450704224,7.1,1.4,10.01,7.27,0.17183098591549295,4.9,77.94,14.042077922077922,308,2.730769230769231,36.10645161290323
363,37.txt,123,10,16,10,10,0,0,2,15,12.3,12.3,12.3,1.0,1.6,1.0,0.0,0.0,1.0,0.0,0.2,0.2,1.5,1.5,0.0,0.0,0.2,5.3,3.0,1.1,0.2,0.0,0.0,1.7272727273,4.4545454545,1.9090909091,3.6530612245,3.6530612245,3.6530612245,0.1818181818,9.9090909091,13.3,4.3909774436,1.5187969925,0.7222222222,0.3333333333,6.0,1.7320508075999999,0.0,0.20370370370000002,0.5112781955,0.40601503759999996,4.6823938354,3.3109524331999998,0.8156849219,17.6532173783,0.0,7.8,1.4,10.31,6.3,0.12030075187969924,5.7,75.91,12.123252032520327,123,4.75,27.747154471544718
364,467.txt,172,15,27,23,16,6,4,3,24,11.4667,10.75,7.4783,1.5333,1.6875,1.4375,0.2609,0.375,1.0667,0.25,0.1875,0.1304,1.5,1.0435,0.4,0.2666666667,0.2,4.0666666667,2.4666666666999997,1.0,0.2,0.0,0.0,1.875,4.5625,1.25,2.8904109589,2.8904109589,2.8904109589,0.4375,9.75,12.933333333299998,4.1804123711,1.4639175258000001,0.4516129032,0.2258064516,6.3225806451999995,1.7780017780000001,0.0080645161,0.1935483871,0.5618556700999999,0.6391752577,8.9026811669,6.2951462238,0.9150363240999999,51.9131579071,0.015463917525773196,7.5,1.4,10.65,7.53,0.18556701030927836,5.1,77.64,14.760710059171599,169,3.5999999999999996,33.27441860465116
365,440.txt,253,21,39,30,21,6,5,2,28,12.0476,12.0476,8.4333,1.4286,1.8571,1.4286,0.2,0.2857,1.0,0.2381,0.0952,0.0667,1.3333,0.9333,0.2857142857,0.2380952381,0.0952380952,4.4285714286,2.2380952381,1.0,0.1904761905,0.0476190476,0.0,2.2173913043,4.4782608696,1.3478260869999998,2.6310679612,2.6310679612,2.6310679612,0.2173913043,9.5652173913,14.95,3.9866220736,1.4381270903,0.49704142009999996,0.2366863905,9.4674556213,2.1757131729,0.0295857988,0.1656804734,0.525083612,0.5652173913,9.7735223502,6.9109239299,0.8999121995999999,46.1240872384,0.0033444816053511705,8.3,1.4,11.18,7.21,0.15719063545150502,5.6,76.32,14.310200803212851,249,5.5625,36.7995983935743
366,565.txt,186,20,30,27,21,7,6,4,22,9.3,8.8571,6.8889,1.35,1.4286,1.2857,0.2593,0.3333,1.05,0.2857,0.1905,0.1481,1.0476,0.8148,0.35,0.3,0.2,2.9,1.6,1.0,0.15,0.0,0.0,2.1818181818,3.3181818182,0.8181818181999999,2.5342465753,2.5342465753,2.5342465753,0.3181818182,9.2272727273,10.5,3.9476190476,1.3333333333,0.39230769229999995,0.3153846154,12.9307692308,2.5427120591,0.030769230800000002,0.1230769231,0.5333333333,0.6190476189999999,8.9708522715,6.343350474199999,0.9103116820999999,49.4041317195,0.0,6.1,1.3,9.2,6.98,0.15714285714285714,3.5,87.11,13.092747252747253,182,3.5,28.51891891891892
367,553.txt,376,36,68,49,36,11,11,2,44,10.4444,10.4444,7.6735,1.3611,1.8889,1.3611,0.2245,0.3056,1.0,0.3056,0.0556,0.0408,1.2222,0.898,0.3055555556,0.3055555556,0.055555555599999994,3.5555555556,2.1666666667,1.1388888889,0.11111111109999999,0.0,0.0,2.2682926829,3.0975609756,0.7073170731999999,2.7716535433,2.7716535433,2.7716535433,0.3658536585,9.0,11.6111111111,3.9330143541000004,1.4617224880000002,0.5380952381,0.3142857143,20.7428571429,3.2204702407,0.0761904762,0.18095238100000002,0.5574162679,0.5023923445,10.2714357489,7.263001870599999,0.8859454859999999,41.5349258157,0.0215311004784689,6.0,1.4,8.67,7.06,0.16267942583732056,4.9,77.94,13.491273712737126,369,4.15,32.8201072386059
368,712.txt,355,35,61,48,36,14,11,6,36,10.1429,9.8611,7.3958,1.3714,1.6944,1.3333,0.2917,0.3889,1.0286,0.3056,0.1667,0.125,1.0,0.75,0.4,0.3142857143,0.1714285714,3.9428571429000003,1.8571428571000002,0.9428571429000001,0.0857142857,0.0,0.0,2.2631578947,3.6052631579,0.9473684211,2.6423357664,2.6423357664,2.6423357664,0.42105263159999995,8.8684210526,12.1212121212,4.01,1.3775,0.4678899083,0.3165137615,21.839449541300002,3.3045006839999997,0.0733944954,0.128440367,0.5375,0.545,10.9,7.7074639149,0.8986943043000001,47.7664657454,0.0075,6.7,1.3,9.6,6.88,0.15,3.7,86.5,13.0164161849711,346,3.545454545454546,33.409169054441264
369,522.txt,181,16,27,27,16,10,8,3,19,11.3125,11.3125,6.7037,1.6875,1.6875,1.6875,0.3704,0.625,1.0,0.5,0.1875,0.1111,1.1875,0.7037,0.625,0.5,0.1875,4.25,2.875,0.75,0.1875,0.0625,0.0,2.1875,4.625,0.6875,3.2702702702999997,3.2702702702999997,3.2702702702999997,0.625,9.75,13.125,3.6619047619,1.4,0.5123966942,0.2479338843,7.4380165288999995,1.9284730396,0.07438016530000001,0.1239669421,0.5523809524000001,0.5761904762,8.349793267999999,5.9041954413,0.8968943523,41.7175736971,0.004761904761904762,6.1,1.4,8.68,7.17,0.15714285714285714,5.2,77.33,13.946206896551724,174,3.5,30.32857142857143
370,380.txt,123,7,17,15,7,7,5,3,14,17.5714,17.5714,8.2,2.1429,2.4286,2.1429,0.4667,1.0,1.0,0.7143,0.4286,0.2,2.0,0.9333,1.0,0.7142857143000001,0.42857142859999997,5.2857142857,2.8571428571,1.4285714286000002,0.42857142859999997,0.0,0.0,1.8571428571000002,3.4285714286,0.7142857143000001,3.8333333332999997,3.8333333332999997,3.8333333332999997,0.3571428571,8.714285714299999,22.5,4.3037037037,1.5037037037,0.3365384615,0.23076923079999997,5.5384615385,1.6641005887,0.057692307699999994,0.0865384615,0.5481481481,0.7703703704000001,8.9508948446,6.3292384423,0.9468156442,82.6818693518,0.022222222222222223,10.8,1.4,12.81,8.68,0.23703703703703705,6.6,73.58,18.780170940170944,117,5.642857142857143,41.095726495726495
371,472.txt,145,15,24,20,16,3,3,2,17,9.6667,9.0625,7.25,1.3333,1.5,1.25,0.15,0.1875,1.0667,0.1875,0.125,0.1,1.0625,0.85,0.2,0.2,0.1333333333,3.4,1.9333333333000002,0.8666666667,0.2666666667,0.0,0.0,1.8235294118,3.5294117647000003,1.0,2.6333333333,2.6333333333,2.6333333333,0.1764705882,8.5882352941,11.333333333299999,3.6647058824000003,1.3882352941,0.44230769229999994,0.2884615385,8.6538461538,2.0801257358000003,0.0192307692,0.1057692308,0.5235294118,0.6117647059,7.976435884,5.640191903300001,0.9043172072,43.8950670472,0.011764705882352941,5.0,1.3,7.86,7.18,0.16470588235294117,3.5,87.11,13.617777777777778,144,3.3636363636363633,27.53103448275862
372,504.txt,150,14,21,19,14,4,4,1,15,10.7143,10.7143,7.8947,1.3571,1.5,1.3571,0.2105,0.2857,1.0,0.2857,0.0714,0.0526,1.0714,0.7895,0.2857142857,0.2857142857,0.0714285714,3.2857142857,2.3571428571,0.8571428570999999,0.21428571429999999,0.0,0.0,1.8571428571000002,4.2142857143,1.2142857143,2.8135593219999997,2.8135593219999997,2.8135593219999997,0.2857142857,8.714285714299999,13.3846153846,3.9597701149,1.4310344828000001,0.4864864865,0.2252252252,5.6306306306,1.6778901380000002,0.009009009,0.0990990991,0.5229885057,0.6379310345,8.4148882837,5.9502245683,0.9128667804999999,49.340236664399995,0.005747126436781609,7.1,1.4,10.41,7.6,0.1839080459770115,4.7,78.55,14.707586206896554,145,3.6363636363636367,37.78219178082192
373,407.txt,142,9,13,11,9,0,0,2,11,15.7778,15.7778,12.9091,1.2222,1.4444,1.2222,0.0,0.0,1.0,0.0,0.2222,0.1818,1.2222,1.0,0.0,0.0,0.22222222219999999,4.4444444444,2.1111111111,1.6666666666999999,0.22222222219999999,0.0,0.0,1.3571428571000002,4.0,1.0714285714,3.8571428571,3.8571428571,3.8571428571,0.0,8.142857142899999,18.555555555599998,3.2275449102,1.3652694611000002,0.7294117647,0.2,3.4,1.303840481,0.0,0.1411764706,0.5449101796,0.5089820359,6.5774974765,4.6509930689,0.8680454528,29.2253908977,0.017964071856287425,11.2,1.7,15.29,7.86,0.15568862275449102,8.4,52.87,15.454545454545457,110,5.375,30.13888888888889
374,714.txt,144,14,24,18,14,3,3,4,18,10.2857,10.2857,8.0,1.2857,1.7143,1.2857,0.1667,0.2143,1.0,0.2143,0.2857,0.2222,1.2857,1.0,0.21428571429999999,0.21428571429999999,0.2857142857,3.5,1.7142857143,0.7857142856999999,0.2857142857,0.14285714289999998,0.0,2.2,3.6666666667000003,0.9333333333,2.8545454544999997,2.8545454544999997,2.8545454544999997,0.2666666667,9.0666666667,11.9285714286,4.1796407186,1.4371257485,0.495049505,0.2673267327,7.217821782200001,1.8997133708,0.0297029703,0.1188118812,0.5508982036,0.6047904192,7.8156146486,5.5264741172,0.9017440595,42.3552763139,0.005988023952095809,7.7,1.4,10.88,8.23,0.2215568862275449,4.9,78.04,16.42965034965035,143,3.6363636363636367,36.773426573426576
375,95.txt,234,17,32,22,17,5,5,10,18,13.7647,13.7647,10.6364,1.2941,1.8824,1.2941,0.2273,0.2941,1.0,0.2941,0.5882,0.4545,1.0588,0.8182,0.2941176471,0.2941176471,0.5882352941,5.7058823529,2.4117647059,1.2352941176,0.3529411765,0.058823529400000005,0.0,2.6666666667,4.6666666667,1.2777777778,2.8214285714,2.8214285714,2.8214285714,0.3333333333,9.777777777799999,15.7058823529,3.8052434457,1.3820224719,0.475862069,0.24827586210000002,8.9379310345,2.1139927903,0.0551724138,0.1310344828,0.4943820225,0.543071161,8.8738558898,6.2747636749,0.8907306703,40.5688347568,0.033707865168539325,6.9,1.3,8.52,7.16,0.15730337078651685,5.1,82.95,14.69030042918455,233,5.928571428571429,34.730042918454934
376,242.txt,389,35,63,46,38,7,6,6,35,11.1143,10.2368,8.4565,1.3143,1.6579,1.2105,0.1522,0.1842,1.0857,0.1579,0.1579,0.1304,0.9211,0.7609,0.2,0.1714285714,0.1714285714,4.6,1.6,1.1142857143,0.1142857143,0.0,0.0,2.7142857143,3.7714285714,1.1142857143,2.5757575758,2.5757575758,2.5757575758,0.2285714286,9.1714285714,12.857142857100001,3.6222222222000005,1.3577777778,0.4708520179,0.37219730939999995,30.8923766816,3.9301639076,0.0448430493,0.1569506726,0.5177777778,0.49555555560000003,10.5123208136,7.4333333333,0.8850798234,41.6443724386,0.006666666666666667,5.3,1.3,7.75,6.42,0.12,4.0,85.79,12.029291338582679,381,7.75,30.060104986876638
377,469.txt,138,12,27,15,12,2,1,4,11,11.5,11.5,9.2,1.25,2.25,1.25,0.1333,0.1667,1.0,0.0833,0.3333,0.2667,0.9167,0.7333,0.1666666667,0.0833333333,0.3333333333,4.8333333333,2.3333333333,1.25,0.1666666667,0.0,0.0,3.0,3.4285714286,0.8571428570999999,3.1041666667000003,3.1041666667000003,3.1041666667000003,0.3571428571,10.7857142857,14.1818181818,3.9358974359,1.4935897436,0.37623762380000003,0.3267326733,10.7821782178,2.3218718976,0.0099009901,0.10891089109999999,0.5320512821,0.6474358974000001,8.0864717672,5.7179990224,0.9139113095999999,48.9937855429,0.00641025641025641,6.3,1.4,8.56,7.75,0.1987179487179487,5.4,76.72,15.585507246376814,138,4.888888888888889,32.214285714285715
378,677.txt,422,40,68,48,40,4,4,7,42,10.55,10.55,8.7917,1.2,1.7,1.2,0.0833,0.1,1.0,0.1,0.175,0.1458,1.05,0.875,0.1,0.1,0.175,3.875,2.775,0.925,0.125,0.0,0.0,2.3488372093,3.8139534883999997,1.023255814,2.5304878049,2.5304878049,2.5304878049,0.20930232559999998,8.883720930199999,12.3684210526,3.6978723404,1.3255319149,0.5224489796,0.3102040816,23.5755102041,3.433330031,0.0571428571,0.1265306122,0.5297872339999999,0.5212765957,11.301007298399998,7.9910188949,0.894116238,46.4543779303,0.010638297872340425,4.8,1.3,7.22,6.19,0.1127659574468085,3.7,86.5,11.263374083129584,409,4.0,26.053658536585367
379,515.txt,318,29,47,39,32,6,5,5,37,10.9655,9.9375,8.1538,1.3448,1.4688,1.2188,0.1538,0.1875,1.1034,0.1562,0.1562,0.1282,1.1562,0.9487,0.20689655170000001,0.1724137931,0.1724137931,4.2413793103,2.2413793103,1.4137931034,0.1724137931,0.1724137931,0.0,2.0,3.3888888889,0.9444444444,2.8360655738,2.8360655738,2.8360655738,0.0833333333,8.277777777799999,12.75,4.1260504201999995,1.5042016806999998,0.5202312139,0.33526011559999996,19.4450867052,3.1180993173,0.028901734100000003,0.2080924855,0.5294117647,0.4845938375,9.1561309456,6.4743622811,0.8767477454000001,36.6576400558,0.0196078431372549,7.1,1.4,9.96,6.89,0.15126050420168066,5.1,77.43,13.198980891719746,314,3.6363636363636367,35.167088607594934
380,397.txt,112,8,16,13,9,5,5,3,13,14.0,12.4444,8.6154,1.625,1.7778,1.4444,0.3846,0.5556,1.125,0.5556,0.3333,0.2308,1.4444,1.0,0.625,0.625,0.375,4.5,3.5,1.0,0.375,0.0,0.0,3.0,4.8888888888999995,1.2222222222,2.9545454545,2.9545454545,2.9545454545,0.5555555556,11.4444444444,15.125,4.2809917355,1.4297520661,0.4352941176,0.2823529412,6.7764705882000005,1.8407159732,0.0235294118,0.0705882353,0.5702479339000001,0.7024793387999999,7.7272727273,5.4640069454999995,0.9263647389,55.890553092299996,0.0,7.5,1.3,9.85,7.52,0.19008264462809918,4.5,84.37,15.208288288288287,111,4.9375,33.921621621621625
381,315.txt,287,23,44,33,23,10,8,5,31,12.4783,12.4783,8.697000000000001,1.4348,1.913,1.4348,0.303,0.4348,1.0,0.3478,0.2174,0.1515,1.3478,0.9394,0.43478260869999996,0.347826087,0.2173913043,4.8695652174,2.347826087,1.3043478260999999,0.1304347826,0.043478260899999996,0.0,2.1153846154,4.2307692308,1.1923076923,3.1272727273000003,3.1272727273000003,3.1272727273000003,0.3076923077,9.7307692308,13.7391304348,4.101265822799999,1.4810126581999998,0.4715025907,0.2538860104,12.4404145078,2.4940343329,0.020725388600000002,0.15544041449999998,0.5506329114,0.6107594936999999,10.857098243900001,7.6771277923,0.9143373684,56.1723847342,0.0189873417721519,6.8,1.4,9.38,7.56,0.189873417721519,5.3,76.93,15.030638297872342,282,4.611111111111111,37.095053003533565
382,385.txt,61,7,9,6,7,1,1,1,3,8.7143,8.7143,10.1667,0.8571,1.2857,0.8571,0.1667,0.1429,1.0,0.1429,0.1429,0.1667,0.4286,0.5,0.14285714289999998,0.14285714289999998,0.14285714289999998,2.4285714286,2.4285714286,1.0,0.42857142859999997,0.0,0.0,1.4285714286000002,2.8571428571,1.2857142857,2.1,2.1,2.1,0.14285714289999998,8.142857142899999,9.857142857100001,4.2028985507,1.4347826087,0.32608695649999997,0.2173913043,2.1739130435,1.0425720703,0.043478260899999996,0.152173913,0.4927536232,0.6666666667,5.5377492419,3.9157800414999997,0.9042383304,36.1522968309,0.014492753623188406,6.3,1.3,9.77,7.17,0.17391304347826086,3.1,88.02,13.348852459016394,61,3.428571428571429,30.011475409836066
383,446.txt,310,27,44,39,27,11,8,6,36,11.4815,11.4815,7.9487,1.4444,1.6296,1.4444,0.2821,0.4074,1.0,0.2963,0.2222,0.1538,1.3333,0.9231,0.40740740740000003,0.2962962963,0.22222222219999999,4.5185185185000005,2.4444444444,1.2962962963,0.22222222219999999,0.0,0.0,2.2142857143,3.8214285714,1.1071428571,2.8598130841000002,2.8598130841000002,2.8598130841000002,0.3928571429,9.25,13.0740740741,4.3059490085,1.492917847,0.502617801,0.2879581152,15.8376963351,2.8140448055,0.0732984293,0.1308900524,0.5382436261,0.5410764873,10.1659042424,7.188379826699999,0.8953041893000001,44.914714107799995,0.0169971671388102,8.7,1.5,11.75,7.21,0.1643059490084986,6.5,68.47,14.15157894736842,304,4.444444444444445,38.60263157894737
384,252.txt,129,12,20,16,12,2,2,3,13,10.75,10.75,8.0625,1.3333,1.6667,1.3333,0.125,0.1667,1.0,0.1667,0.25,0.1875,1.0833,0.8125,0.1666666667,0.1666666667,0.25,3.9166666667000003,2.4166666667,1.25,0.25,0.0,0.0,2.5833333333,4.3333333333,1.3333333333,2.5,2.5,2.5,0.1666666667,9.3333333333,12.666666666700001,3.7236842105,1.3684210525999998,0.43877551020000005,0.2755102041,7.4387755102,1.9285714286000002,0.0102040816,0.11224489800000001,0.5394736842,0.6447368421,7.948849635399999,5.6206854798000006,0.9126346575,47.8954251992,0.0,5.5,1.3,8.38,6.84,0.14473684210526316,3.6,86.91,12.795000000000002,128,3.545454545454546,30.89375
385,296.txt,234,25,38,32,25,7,6,4,27,9.36,9.36,7.3125,1.28,1.52,1.28,0.2188,0.28,1.0,0.24,0.16,0.125,1.08,0.8438,0.28,0.24,0.16,2.84,2.2,1.16,0.28,0.0,0.0,1.6666666666999999,3.5925925926,0.8148148148000001,2.2268041237,2.2268041237,2.2268041237,0.3703703704,8.3333333333,11.36,3.5880281689999998,1.3028169014,0.4516129032,0.2774193548,11.9290322581,2.4422358873,0.10967741939999999,0.135483871,0.5316901408,0.5457746479,9.197557851000001,6.503655526799999,0.8928037028,42.0050760833,0.007042253521126761,5.3,1.3,8.15,6.63,0.13028169014084506,3.5,87.01,12.231931330472102,233,3.6363636363636367,28.34406779661017
